classifier,author,vectorizer,ngram type,ngram range,max_df,min_df,max_f,num_f,scaler,f1-score,type
SVM,MarcoStecchini,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.49387755102040815,Split
RandomForest,MarcoStecchini,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.49387755102040815,Split
Logit,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.4970705482207512,Split
kNN,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.4970705482207512,Split
SVM,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.4970705482207512,Split
RandomForest,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.4970705482207512,Split
Logit,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.5801231299428808,Split
kNN,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.4838110648790261,Split
SVM,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.4838110648790261,Split
RandomForest,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.4838110648790261,Split
Logit,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.6665361155109316,Split
kNN,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.46346129055062774,Split
SVM,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.4632027180377199,Split
RandomForest,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.4632027180377199,Split
Logit,Petrarca,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.7484249995102129,Split
kNN,Petrarca,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.5389456072679152,Split
SVM,Petrarca,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.4630960200144097,Split
RandomForest,Petrarca,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.44477611940298506,Split
Logit,PietroBembo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.5996840138312349,Split
kNN,PietroBembo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.5118849059298394,Split
SVM,PietroBembo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.4809300078695371,Split
RandomForest,PietroBembo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.5043671584167727,Split
Logit,ValerioSali,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.5752584015126802,Split
kNN,ValerioSali,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.48854240669921545,Split
SVM,ValerioSali,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.48854240669921545,Split
RandomForest,ValerioSali,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.48854240669921545,Split
Logit,VeronicaFranco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.7914242514804753,Split
kNN,VeronicaFranco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.49134436113971497,Split
SVM,VeronicaFranco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.5552411286495122,Split
RandomForest,VeronicaFranco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.4506561294036311,Split
Logit,AntonGiacomoCorso,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.48666031625071443,Split
kNN,AntonGiacomoCorso,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.48666031625071443,Split
SVM,AntonGiacomoCorso,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.48666031625071443,Split
RandomForest,AntonGiacomoCorso,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.48666031625071443,Split
Logit,BartolomeoZacco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4988772115667161,Split
kNN,BartolomeoZacco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4988772115667161,Split
SVM,BartolomeoZacco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4988772115667161,Split
RandomForest,BartolomeoZacco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4988772115667161,Split
Logit,CelioMagno,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4868965517241379,Split
kNN,CelioMagno,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.48666031625071443,Split
SVM,CelioMagno,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4868965517241379,Split
RandomForest,CelioMagno,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.48666031625071443,Split
Logit,DomenicoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4802047114896277,Split
kNN,DomenicoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.5397584673449087,Split
SVM,DomenicoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.5259288378963834,Split
RandomForest,DomenicoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.622037735325811,Split
Logit,GiorgioGradenigo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4970705482207512,Split
kNN,GiorgioGradenigo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4968437991442051,Split
SVM,GiorgioGradenigo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4970705482207512,Split
RandomForest,GiorgioGradenigo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4970705482207512,Split
Logit,MaffioVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.48877669785510225,Split
kNN,MaffioVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.5243134361101692,Split
SVM,MaffioVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.48877669785510225,Split
RandomForest,MaffioVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.48877669785510225,Split
Logit,MarcoStecchini,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.49387755102040815,Split
kNN,MarcoStecchini,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.49387755102040815,Split
SVM,MarcoStecchini,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.49387755102040815,Split
RandomForest,MarcoStecchini,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.49387755102040815,Split
Logit,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4970705482207512,Split
kNN,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4968431846480627,Split
SVM,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4970705482207512,Split
RandomForest,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4970705482207512,Split
Logit,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4838110648790261,Split
kNN,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4833326688944659,Split
SVM,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4838110648790261,Split
RandomForest,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.48357153466731223,Split
Logit,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.46346129055062774,Split
kNN,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.5685434811109081,Split
SVM,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4632027180377199,Split
RandomForest,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4632027180377199,Split
Logit,Petrarca,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.44477611940298506,Split
kNN,Petrarca,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.5533424790973418,Split
SVM,Petrarca,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4883039700302207,Split
RandomForest,Petrarca,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.45349638383527174,Split
Logit,PietroBembo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4809300078695371,Split
kNN,PietroBembo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.49240670507700907,Split
SVM,PietroBembo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4809300078695371,Split
RandomForest,PietroBembo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.4930587788749122,Split
Logit,ValerioSali,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.48854240669921545,Split
kNN,ValerioSali,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.5195601199016985,Split
SVM,ValerioSali,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.48854240669921545,Split
RandomForest,ValerioSali,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.48854240669921545,Split
Logit,VeronicaFranco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.441720581150866,Split
kNN,VeronicaFranco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.6687621725659443,Split
SVM,VeronicaFranco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.6532428609075184,Split
RandomForest,VeronicaFranco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.45065612940363103,Split
Logit,AntonGiacomoCorso,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.48666031625071443,Split
kNN,AntonGiacomoCorso,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.5493710292139928,Split
SVM,AntonGiacomoCorso,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.48666031625071443,Split
RandomForest,AntonGiacomoCorso,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.48666031625071443,Split
Logit,BartolomeoZacco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4988772115667161,Split
kNN,BartolomeoZacco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4988772115667161,Split
SVM,BartolomeoZacco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4988772115667161,Split
RandomForest,BartolomeoZacco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4988772115667161,Split
Logit,CelioMagno,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4868965517241379,Split
kNN,CelioMagno,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.48666031625071443,Split
SVM,CelioMagno,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4868965517241379,Split
RandomForest,CelioMagno,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4864240807772909,Split
Logit,DomenicoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4802047114896277,Split
kNN,DomenicoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.5532270265433871,Split
SVM,DomenicoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.5259288378963834,Split
RandomForest,DomenicoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.6139668091464832,Split
Logit,GiorgioGradenigo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4970705482207512,Split
kNN,GiorgioGradenigo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4968437991442051,Split
SVM,GiorgioGradenigo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4970705482207512,Split
RandomForest,GiorgioGradenigo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4970705482207512,Split
Logit,MaffioVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.48877669785510225,Split
kNN,MaffioVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.5617995190507977,Split
SVM,MaffioVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.48877669785510225,Split
RandomForest,MaffioVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.48877669785510225,Split
Logit,MarcoStecchini,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.49387755102040815,Split
kNN,MarcoStecchini,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.49387755102040815,Split
SVM,MarcoStecchini,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.49387755102040815,Split
RandomForest,MarcoStecchini,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.49387755102040815,Split
Logit,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4970705482207512,Split
kNN,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4968431846480627,Split
SVM,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4970705482207512,Split
RandomForest,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4970705482207512,Split
Logit,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4838110648790261,Split
kNN,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4971296090891808,Split
SVM,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4838110648790261,Split
RandomForest,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4838110648790261,Split
Logit,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.46346129055062774,Split
kNN,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.6093985249623586,Split
SVM,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4632027180377199,Split
RandomForest,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.46294414552481217,Split
Logit,Petrarca,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4716539497934744,Split
kNN,Petrarca,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.6006558855842253,Split
SVM,Petrarca,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.47920223704603426,Split
RandomForest,Petrarca,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.44944217626367416,Split
Logit,PietroBembo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4809300078695371,Split
kNN,PietroBembo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.5423778672969756,Split
SVM,PietroBembo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.4809300078695371,Split
RandomForest,PietroBembo,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.5051875498802874,Split
Logit,ValerioSali,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.48854240669921545,Split
kNN,ValerioSali,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.538119622299594,Split
SVM,ValerioSali,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.48854240669921545,Split
RandomForest,ValerioSali,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.48854240669921545,Split
Logit,VeronicaFranco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.5326109319921607,Split
kNN,VeronicaFranco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.7323630869726571,Split
SVM,VeronicaFranco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.6345777416066021,Split
RandomForest,VeronicaFranco,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.46382001786531296,Split
Logit,AntonGiacomoCorso,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.6198307832428055,Split
kNN,AntonGiacomoCorso,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4857114425599593,Split
SVM,AntonGiacomoCorso,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.48666031625071443,Split
RandomForest,AntonGiacomoCorso,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.48666031625071443,Split
Logit,BartolomeoZacco,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4988772115667161,Split
kNN,BartolomeoZacco,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4988772115667161,Split
SVM,BartolomeoZacco,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4988772115667161,Split
RandomForest,BartolomeoZacco,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4988772115667161,Split
Logit,CelioMagno,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.49935130420533086,Split
kNN,CelioMagno,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4868965517241379,Split
SVM,CelioMagno,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4868965517241379,Split
RandomForest,CelioMagno,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4864240807772909,Split
Logit,DomenicoVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.7107074662400551,Split
kNN,DomenicoVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4802047114896277,Split
SVM,DomenicoVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.5032580191033169,Split
RandomForest,DomenicoVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.6418621700595001,Split
Logit,GiorgioGradenigo,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4970705482207512,Split
kNN,GiorgioGradenigo,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4970705482207512,Split
SVM,GiorgioGradenigo,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4970705482207512,Split
RandomForest,GiorgioGradenigo,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4970705482207512,Split
Logit,MaffioVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.6582226057908122,Split
kNN,MaffioVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.48877669785510225,Split
SVM,MaffioVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.48877669785510225,Split
RandomForest,MaffioVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.48877669785510225,Split
Logit,MarcoStecchini,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.49387755102040815,Split
kNN,MarcoStecchini,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.49387755102040815,Split
SVM,MarcoStecchini,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.49387755102040815,Split
RandomForest,MarcoStecchini,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.49387755102040815,Split
Logit,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4970705482207512,Split
kNN,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4970705482207512,Split
SVM,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4970705482207512,Split
RandomForest,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4970705482207512,Split
Logit,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.5816854736080272,Split
kNN,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4838110648790261,Split
SVM,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4838110648790261,Split
RandomForest,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4838110648790261,Split
Logit,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.6691732455862732,Split
kNN,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.46346129055062774,Split
SVM,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4632027180377199,Split
RandomForest,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.46294414552481217,Split
Logit,Petrarca,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.7440794890507535,Split
kNN,Petrarca,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.5297113550358755,Split
SVM,Petrarca,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.45399193757026407,Split
RandomForest,Petrarca,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.44477611940298506,Split
Logit,PietroBembo,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.6133625891473048,Split
kNN,PietroBembo,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.5171667481891621,Split
SVM,PietroBembo,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4809300078695371,Split
RandomForest,PietroBembo,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.5043671584167727,Split
Logit,ValerioSali,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.5764680117769019,Split
kNN,ValerioSali,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.48854240669921545,Split
SVM,ValerioSali,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.48854240669921545,Split
RandomForest,ValerioSali,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.48854240669921545,Split
Logit,VeronicaFranco,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.7923322033152077,Split
kNN,VeronicaFranco,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.47345747262413923,Split
SVM,VeronicaFranco,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.5439243868152701,Split
RandomForest,VeronicaFranco,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.4504971287828354,Split
Logit,AntonGiacomoCorso,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.48666031625071443,Split
kNN,AntonGiacomoCorso,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.48666031625071443,Split
SVM,AntonGiacomoCorso,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.48666031625071443,Split
RandomForest,AntonGiacomoCorso,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.48666031625071443,Split
Logit,BartolomeoZacco,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4988772115667161,Split
kNN,BartolomeoZacco,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4988772115667161,Split
SVM,BartolomeoZacco,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4988772115667161,Split
RandomForest,BartolomeoZacco,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4988772115667161,Split
Logit,CelioMagno,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4868965517241379,Split
kNN,CelioMagno,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4868965517241379,Split
SVM,CelioMagno,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4868965517241379,Split
RandomForest,CelioMagno,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4864240807772909,Split
Logit,DomenicoVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4802047114896277,Split
kNN,DomenicoVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.5389332977538411,Split
SVM,DomenicoVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.5259288378963834,Split
RandomForest,DomenicoVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.6239366509291077,Split
Logit,GiorgioGradenigo,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4970705482207512,Split
kNN,GiorgioGradenigo,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4970705482207512,Split
SVM,GiorgioGradenigo,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4970705482207512,Split
RandomForest,GiorgioGradenigo,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4970705482207512,Split
Logit,MaffioVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.48877669785510225,Split
kNN,MaffioVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.5243134361101692,Split
SVM,MaffioVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.48877669785510225,Split
RandomForest,MaffioVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.48877669785510225,Split
Logit,MarcoStecchini,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.49387755102040815,Split
kNN,MarcoStecchini,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.49387755102040815,Split
SVM,MarcoStecchini,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.49387755102040815,Split
RandomForest,MarcoStecchini,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.49387755102040815,Split
Logit,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4970705482207512,Split
kNN,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4970705482207512,Split
SVM,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4970705482207512,Split
RandomForest,MarcoVenier,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4970705482207512,Split
Logit,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4838110648790261,Split
kNN,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.48333333333333334,Split
SVM,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4838110648790261,Split
RandomForest,MuzioManfredi,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4838110648790261,Split
Logit,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.46346129055062774,Split
kNN,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.5560917272073099,Split
SVM,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.4632027180377199,Split
RandomForest,OrsattoGiustinian,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.46294414552481217,Split
Logit,Petrarca,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.44477611940298506,Split
