classifier,vectorizer,ngram type,ngram range,max_df,min_df,max_f,num_f,scaler,f1-score,type
Logit,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,StandardScaler,0.3299407532659114,Split
RandomForest,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,StandardScaler,0.12974120478952986,Split
SVM,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,StandardScaler,0.16166221067464934,Split
kNN,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,L1,0.22742605426518778,Split
Logit,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,L1,0.024674231979354477,Split
SVM,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,L1,0.1584770421754421,Split
RandomForest,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,L1,0.13341883417391903,Split
kNN,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,L2,0.24498366824395287,Split
Logit,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,L2,0.1467347349736824,Split
SVM,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,L2,0.15333143855743495,Split
RandomForest,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,L2,0.1417414841911748,Split
kNN,TfIdf,Char,Trigrams,0.8,0.1,None,1037,StandardScaler,0.05421324604541894,Split
Logit,TfIdf,Char,Trigrams,0.8,0.1,None,1037,StandardScaler,0.3467285928319907,Split
RandomForest,TfIdf,Char,Trigrams,0.8,0.1,None,1037,StandardScaler,0.13242161171946776,Split
SVM,TfIdf,Char,Trigrams,0.8,0.1,None,1037,StandardScaler,0.16110327216554524,Split
kNN,TfIdf,Char,Trigrams,0.8,0.1,None,1037,L1,0.21249206376130578,Split
Logit,TfIdf,Char,Trigrams,0.8,0.1,None,1037,L1,0.024674231979354477,Split
SVM,TfIdf,Char,Trigrams,0.8,0.1,None,1037,L1,0.1611971443933252,Split
RandomForest,TfIdf,Char,Trigrams,0.8,0.1,None,1037,L1,0.13336550785274273,Split
kNN,TfIdf,Char,Trigrams,0.8,0.1,None,1037,L2,0.2420622342000778,Split
Logit,TfIdf,Char,Trigrams,0.8,0.1,None,1037,L2,0.15083277167797293,Split
SVM,TfIdf,Char,Trigrams,0.8,0.1,None,1037,L2,0.15371316413106936,Split
RandomForest,TfIdf,Char,Trigrams,0.8,0.1,None,1037,L2,0.14489648521733192,Split
kNN,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,StandardScaler,0.053643362487729766,Split
Logit,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,StandardScaler,0.329320340088227,Split
RandomForest,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,StandardScaler,0.13930397541400993,Split
SVM,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,StandardScaler,0.16133668860302722,Split
kNN,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,L1,0.2241808145507155,Split
Logit,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,L1,0.024674231979354477,Split
SVM,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,L1,0.16068489626455093,Split
RandomForest,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,L1,0.1421101078619689,Split
kNN,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,L2,0.25192738814155824,Split
Logit,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,L2,0.15284954039445234,Split
SVM,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,L2,0.1517648620262019,Split
RandomForest,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,L2,0.13437555924852726,Split
kNN,TfIdf,Char,Trigrams,0.8,0.2,None,511,StandardScaler,0.08145857110128378,Split
Logit,TfIdf,Char,Trigrams,0.8,0.2,None,511,StandardScaler,0.2849311443988078,Split
SVM,TfIdf,Char,Trigrams,0.8,0.2,None,511,StandardScaler,0.1639877765424443,Split
RandomForest,TfIdf,Char,Trigrams,0.8,0.2,None,511,StandardScaler,0.12921971762927179,Split
kNN,TfIdf,Char,Trigrams,0.8,0.2,None,511,L1,0.19854228908830004,Split
Logit,TfIdf,Char,Trigrams,0.8,0.2,None,511,L1,0.02469261498214728,Split
SVM,TfIdf,Char,Trigrams,0.8,0.2,None,511,L1,0.15821121732873847,Split
RandomForest,TfIdf,Char,Trigrams,0.8,0.2,None,511,L1,0.13850819150699442,Split
kNN,TfIdf,Char,Trigrams,0.8,0.2,None,511,L2,0.22438126551160878,Split
Logit,TfIdf,Char,Trigrams,0.8,0.2,None,511,L2,0.14184968559107936,Split
SVM,TfIdf,Char,Trigrams,0.8,0.2,None,511,L2,0.14988018310748907,Split
RandomForest,TfIdf,Char,Trigrams,0.8,0.2,None,511,L2,0.13045825022740623,Split
kNN,TfIdf,Char,Trigrams,0.8,0.2,1000,511,StandardScaler,0.08145857110128378,Split
Logit,TfIdf,Char,Trigrams,0.8,0.2,1000,511,StandardScaler,0.2849311443988078,Split
SVM,TfIdf,Char,Trigrams,0.8,0.2,1000,511,StandardScaler,0.1639877765424443,Split
RandomForest,TfIdf,Char,Trigrams,0.8,0.2,1000,511,StandardScaler,0.13598210100802965,Split
kNN,TfIdf,Char,Trigrams,0.8,0.2,1000,511,L1,0.19854228908830004,Split
Logit,TfIdf,Char,Trigrams,0.8,0.2,1000,511,L1,0.02469261498214728,Split
SVM,TfIdf,Char,Trigrams,0.8,0.2,1000,511,L1,0.15821121732873847,Split
RandomForest,TfIdf,Char,Trigrams,0.8,0.2,1000,511,L1,0.14397799359791982,Split
kNN,TfIdf,Char,Trigrams,0.8,0.2,1000,511,L2,0.22438126551160878,Split
Logit,TfIdf,Char,Trigrams,0.8,0.2,1000,511,L2,0.14184968559107936,Split
SVM,TfIdf,Char,Trigrams,0.8,0.2,1000,511,L2,0.14988018310748907,Split
RandomForest,TfIdf,Char,Trigrams,0.8,0.2,1000,511,L2,0.14286381487092056,Split
kNN,TfIdf,Char,Trigrams,0.9,0.0,None,3408,StandardScaler,0.03558391817913826,Split
RandomForest,TfIdf,Char,Trigrams,0.9,0.0,None,3408,StandardScaler,0.15382161691979793,Split
Logit,TfIdf,Char,Trigrams,0.9,0.0,None,3408,StandardScaler,0.33914692179385714,Split
SVM,TfIdf,Char,Trigrams,0.9,0.0,None,3408,StandardScaler,0.10368232974330871,Split
kNN,TfIdf,Char,Trigrams,0.9,0.0,None,3408,L1,0.2396348390959392,Split
Logit,TfIdf,Char,Trigrams,0.9,0.0,None,3408,L1,0.024674231979354477,Split
RandomForest,TfIdf,Char,Trigrams,0.9,0.0,None,3408,L1,0.14905840650981578,Split
SVM,TfIdf,Char,Trigrams,0.9,0.0,None,3408,L1,0.15572291187485954,Split
kNN,TfIdf,Char,Trigrams,0.9,0.0,None,3408,L2,0.2993103255095041,Split
RandomForest,TfIdf,Char,Trigrams,0.9,0.0,None,3408,L2,0.14600443054199022,Split
Logit,TfIdf,Char,Trigrams,0.9,0.0,None,3408,L2,0.14880468963995527,Split
SVM,TfIdf,Char,Trigrams,0.9,0.0,None,3408,L2,0.15061126089835067,Split
kNN,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.05528547326780594,Split
Logit,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.3299407532659114,Split
RandomForest,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.1326445562770651,Split
SVM,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.16166221067464934,Split
kNN,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,L1,0.22742605426518778,Split
Logit,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,L1,0.024674231979354477,Split
SVM,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,L1,0.1584770421754421,Split
RandomForest,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,L1,0.1292162042853145,Split
kNN,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,L2,0.24498366824395287,Split
Logit,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,L2,0.1467347349736824,Split
SVM,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,L2,0.15333143855743495,Split
RandomForest,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,L2,0.14072692063829095,Split
kNN,TfIdf,Char,Trigrams,0.9,0.1,None,1037,StandardScaler,0.05421324604541894,Split
Logit,TfIdf,Char,Trigrams,0.9,0.1,None,1037,StandardScaler,0.3467285928319907,Split
RandomForest,TfIdf,Char,Trigrams,0.9,0.1,None,1037,StandardScaler,0.1323305347458551,Split
SVM,TfIdf,Char,Trigrams,0.9,0.1,None,1037,StandardScaler,0.16110327216554524,Split
kNN,TfIdf,Char,Trigrams,0.9,0.1,None,1037,L1,0.21249206376130578,Split
Logit,TfIdf,Char,Trigrams,0.9,0.1,None,1037,L1,0.024674231979354477,Split
SVM,TfIdf,Char,Trigrams,0.9,0.1,None,1037,L1,0.1611971443933252,Split
RandomForest,TfIdf,Char,Trigrams,0.9,0.1,None,1037,L1,0.14022373720664869,Split
kNN,TfIdf,Char,Trigrams,0.9,0.1,None,1037,L2,0.2420622342000778,Split
Logit,TfIdf,Char,Trigrams,0.9,0.1,None,1037,L2,0.15083277167797293,Split
SVM,TfIdf,Char,Trigrams,0.9,0.1,None,1037,L2,0.15371316413106936,Split
RandomForest,TfIdf,Char,Trigrams,0.9,0.1,None,1037,L2,0.13741820423348716,Split
kNN,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.053643362487729766,Split
Logit,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.329320340088227,Split
RandomForest,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.13015024366616265,Split
SVM,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.16133668860302722,Split
kNN,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,L1,0.2241808145507155,Split
Logit,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,L1,0.024674231979354477,Split
SVM,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,L1,0.16068489626455093,Split
RandomForest,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,L1,0.13726839119758916,Split
kNN,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,L2,0.25192738814155824,Split
Logit,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,L2,0.15284954039445234,Split
SVM,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,L2,0.1517648620262019,Split
RandomForest,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,L2,0.13553199542680425,Split
kNN,TfIdf,Char,Trigrams,0.9,0.2,None,511,StandardScaler,0.08145857110128378,Split
Logit,TfIdf,Char,Trigrams,0.9,0.2,None,511,StandardScaler,0.2849311443988078,Split
SVM,TfIdf,Char,Trigrams,0.9,0.2,None,511,StandardScaler,0.1639877765424443,Split
RandomForest,TfIdf,Char,Trigrams,0.9,0.2,None,511,StandardScaler,0.12900983621266687,Split
kNN,TfIdf,Char,Trigrams,0.9,0.2,None,511,L1,0.19854228908830004,Split
Logit,TfIdf,Char,Trigrams,0.9,0.2,None,511,L1,0.02469261498214728,Split
SVM,TfIdf,Char,Trigrams,0.9,0.2,None,511,L1,0.15821121732873847,Split
RandomForest,TfIdf,Char,Trigrams,0.9,0.2,None,511,L1,0.1409456771612674,Split
kNN,TfIdf,Char,Trigrams,0.9,0.2,None,511,L2,0.22438126551160878,Split
Logit,TfIdf,Char,Trigrams,0.9,0.2,None,511,L2,0.14184968559107936,Split
SVM,TfIdf,Char,Trigrams,0.9,0.2,None,511,L2,0.14988018310748907,Split
RandomForest,TfIdf,Char,Trigrams,0.9,0.2,None,511,L2,0.13159813620176886,Split
kNN,TfIdf,Char,Trigrams,0.9,0.2,1000,511,StandardScaler,0.08145857110128378,Split
Logit,TfIdf,Char,Trigrams,0.9,0.2,1000,511,StandardScaler,0.2849311443988078,Split
SVM,TfIdf,Char,Trigrams,0.9,0.2,1000,511,StandardScaler,0.1639877765424443,Split
RandomForest,TfIdf,Char,Trigrams,0.9,0.2,1000,511,StandardScaler,0.13006379021885364,Split
kNN,TfIdf,Char,Trigrams,0.9,0.2,1000,511,L1,0.19854228908830004,Split
Logit,TfIdf,Char,Trigrams,0.9,0.2,1000,511,L1,0.02469261498214728,Split
SVM,TfIdf,Char,Trigrams,0.9,0.2,1000,511,L1,0.15821121732873847,Split
RandomForest,TfIdf,Char,Trigrams,0.9,0.2,1000,511,L1,0.14120901879921,Split
kNN,TfIdf,Char,Trigrams,0.9,0.2,1000,511,L2,0.22438126551160878,Split
Logit,TfIdf,Char,Trigrams,0.9,0.2,1000,511,L2,0.14184968559107936,Split
SVM,TfIdf,Char,Trigrams,0.9,0.2,1000,511,L2,0.14988018310748907,Split
RandomForest,TfIdf,Char,Trigrams,0.9,0.2,1000,511,L2,0.14118471264112067,Split
kNN,TfIdf,Char,Trigrams,1.0,0.0,None,3409,StandardScaler,0.034313564583203275,Split
RandomForest,TfIdf,Char,Trigrams,1.0,0.0,None,3409,StandardScaler,0.16799150209950664,Split
Logit,TfIdf,Char,Trigrams,1.0,0.0,None,3409,StandardScaler,0.3392538795682675,Split
SVM,TfIdf,Char,Trigrams,1.0,0.0,None,3409,StandardScaler,0.10368232974330871,Split
kNN,TfIdf,Char,Trigrams,1.0,0.0,None,3409,L1,0.2371478130331215,Split
Logit,TfIdf,Char,Trigrams,1.0,0.0,None,3409,L1,0.024674231979354477,Split
RandomForest,TfIdf,Char,Trigrams,1.0,0.0,None,3409,L1,0.14478461684721244,Split
SVM,TfIdf,Char,Trigrams,1.0,0.0,None,3409,L1,0.15701490839230933,Split
kNN,TfIdf,Char,Trigrams,1.0,0.0,None,3409,L2,0.2982732820684531,Split
RandomForest,TfIdf,Char,Trigrams,1.0,0.0,None,3409,L2,0.14235871598200192,Split
Logit,TfIdf,Char,Trigrams,1.0,0.0,None,3409,L2,0.14675315523445664,Split
SVM,TfIdf,Char,Trigrams,1.0,0.0,None,3409,L2,0.14987683043688457,Split
kNN,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.05307335343974107,Split
Logit,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.3364681766763354,Split
RandomForest,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.12563860565256543,Split
SVM,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.1619786691897291,Split
kNN,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.2208658679670508,Split
Logit,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.024674231979354477,Split
SVM,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.1615422967495456,Split
RandomForest,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.13966151152770412,Split
kNN,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.24910690508957054,Split
Logit,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.1468844026046546,Split
SVM,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.15305762074640036,Split
RandomForest,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.13244696414872018,Split
kNN,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.050647618851639785,Split
Logit,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.3437478994056946,Split
RandomForest,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.13701594919885518,Split
SVM,TfIdf,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.16130952495725756,Split
kNN,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.21221798402000655,Split
Logit,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.024674231979354477,Split
SVM,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.16144396354751914,Split
RandomForest,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L1,0.13988443520825966,Split
kNN,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L2,0.2446169182620556,Split
Logit,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L2,0.15276486664807556,Split
SVM,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L2,0.15362848190089337,Split
RandomForest,TfIdf,Char,Trigrams,1.0,0.1,None,1038,L2,0.13101904631494168,Split
kNN,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.0528604540487665,Split
Logit,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.33790482777485004,Split
RandomForest,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.1361485529557738,Split
SVM,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.15992904430553903,Split
kNN,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,L1,0.22544052961709024,Split
Logit,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,L1,0.024674231979354477,Split
SVM,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,L1,0.15846385304699617,Split
RandomForest,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,L1,0.13880162334349377,Split
kNN,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,L2,0.25649187322343736,Split
Logit,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,L2,0.15031469824251567,Split
SVM,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,L2,0.1514827410194598,Split
RandomForest,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,L2,0.13613103359629627,Split
kNN,TfIdf,Char,Trigrams,1.0,0.2,None,512,StandardScaler,0.07660917904873411,Split
Logit,TfIdf,Char,Trigrams,1.0,0.2,None,512,StandardScaler,0.28486989134863633,Split
SVM,TfIdf,Char,Trigrams,1.0,0.2,None,512,StandardScaler,0.16297481455385518,Split
RandomForest,TfIdf,Char,Trigrams,1.0,0.2,None,512,StandardScaler,0.12498093416066043,Split
kNN,TfIdf,Char,Trigrams,1.0,0.2,None,512,L1,0.20185044229200796,Split
Logit,TfIdf,Char,Trigrams,1.0,0.2,None,512,L1,0.02469261498214728,Split
SVM,TfIdf,Char,Trigrams,1.0,0.2,None,512,L1,0.1577103100443988,Split
RandomForest,TfIdf,Char,Trigrams,1.0,0.2,None,512,L1,0.1359297917611945,Split
kNN,TfIdf,Char,Trigrams,1.0,0.2,None,512,L2,0.22271647179321344,Split
Logit,TfIdf,Char,Trigrams,1.0,0.2,None,512,L2,0.1425120101174916,Split
SVM,TfIdf,Char,Trigrams,1.0,0.2,None,512,L2,0.15034134442385355,Split
RandomForest,TfIdf,Char,Trigrams,1.0,0.2,None,512,L2,0.1403632302344805,Split
kNN,TfIdf,Char,Trigrams,1.0,0.2,1000,512,StandardScaler,0.07660917904873411,Split
Logit,TfIdf,Char,Trigrams,1.0,0.2,1000,512,StandardScaler,0.28486989134863633,Split
SVM,TfIdf,Char,Trigrams,1.0,0.2,1000,512,StandardScaler,0.16297481455385518,Split
RandomForest,TfIdf,Char,Trigrams,1.0,0.2,1000,512,StandardScaler,0.13876609287556377,Split
kNN,TfIdf,Char,Trigrams,1.0,0.2,1000,512,L1,0.20185044229200796,Split
Logit,TfIdf,Char,Trigrams,1.0,0.2,1000,512,L1,0.02469261498214728,Split
SVM,TfIdf,Char,Trigrams,1.0,0.2,1000,512,L1,0.1577103100443988,Split
RandomForest,TfIdf,Char,Trigrams,1.0,0.2,1000,512,L1,0.1345397936874401,Split
kNN,TfIdf,Char,Trigrams,1.0,0.2,1000,512,L2,0.22271647179321344,Split
Logit,TfIdf,Char,Trigrams,1.0,0.2,1000,512,L2,0.1425120101174916,Split
SVM,TfIdf,Char,Trigrams,1.0,0.2,1000,512,L2,0.15034134442385355,Split
RandomForest,TfIdf,Char,Trigrams,1.0,0.2,1000,512,L2,0.13638234730748391,Split
kNN,TfIdf,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.021728982927118567,Split
RandomForest,TfIdf,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.20233171265628846,Split
Logit,TfIdf,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.3381403472108306,Split
SVM,TfIdf,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.07380176328456672,Split
kNN,TfIdf,Word,Unigrams,0.8,0.0,None,10508,L1,0.13519866534877112,Split
RandomForest,TfIdf,Word,Unigrams,0.8,0.0,None,10508,L1,0.20818878651984252,Split
Logit,TfIdf,Word,Unigrams,0.8,0.0,None,10508,L1,0.025999067592887188,Split
SVM,TfIdf,Word,Unigrams,0.8,0.0,None,10508,L1,0.15422527016006193,Split
kNN,TfIdf,Word,Unigrams,0.8,0.0,None,10508,L2,0.3145926998134309,Split
RandomForest,TfIdf,Word,Unigrams,0.8,0.0,None,10508,L2,0.20160924138825861,Split
Logit,TfIdf,Word,Unigrams,0.8,0.0,None,10508,L2,0.15974430578770873,Split
SVM,TfIdf,Word,Unigrams,0.8,0.0,None,10508,L2,0.15359151065258317,Split
kNN,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.053404533427188296,Split
Logit,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.41649596061787325,Split
RandomForest,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.24752404806463116,Split
SVM,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.16390046691756519,Split
kNN,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.17751193167775847,Split
Logit,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.06443455499740437,Split
RandomForest,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.2319254308706414,Split
SVM,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.18923334967085567,Split
kNN,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.3256781962881181,Split
Logit,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.21605859383850148,Split
RandomForest,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.24261089317358664,Split
SVM,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.20247824139895745,Split
kNN,TfIdf,Word,Unigrams,0.8,0.1,None,107,StandardScaler,0.15315502044628324,Split
Logit,TfIdf,Word,Unigrams,0.8,0.1,None,107,StandardScaler,0.29995251966767106,Split
SVM,TfIdf,Word,Unigrams,0.8,0.1,None,107,StandardScaler,0.20317042027018886,Split
RandomForest,TfIdf,Word,Unigrams,0.8,0.1,None,107,StandardScaler,0.21002112342551046,Split
kNN,TfIdf,Word,Unigrams,0.8,0.1,None,107,L1,0.19231495876165802,Split
Logit,TfIdf,Word,Unigrams,0.8,0.1,None,107,L1,0.06742661172468174,Split
SVM,TfIdf,Word,Unigrams,0.8,0.1,None,107,L1,0.23627601205956417,Split
RandomForest,TfIdf,Word,Unigrams,0.8,0.1,None,107,L1,0.18944229155463257,Split
kNN,TfIdf,Word,Unigrams,0.8,0.1,None,107,L2,0.21998811440403085,Split
Logit,TfIdf,Word,Unigrams,0.8,0.1,None,107,L2,0.21892183533914533,Split
SVM,TfIdf,Word,Unigrams,0.8,0.1,None,107,L2,0.23817972092604156,Split
RandomForest,TfIdf,Word,Unigrams,0.8,0.1,None,107,L2,0.20119339022017893,Split
kNN,TfIdf,Word,Unigrams,0.8,0.1,1000,107,StandardScaler,0.15315502044628324,Split
Logit,TfIdf,Word,Unigrams,0.8,0.1,1000,107,StandardScaler,0.29995251966767106,Split
SVM,TfIdf,Word,Unigrams,0.8,0.1,1000,107,StandardScaler,0.20317042027018886,Split
RandomForest,TfIdf,Word,Unigrams,0.8,0.1,1000,107,StandardScaler,0.19980302125626984,Split
kNN,TfIdf,Word,Unigrams,0.8,0.1,1000,107,L1,0.19231495876165802,Split
Logit,TfIdf,Word,Unigrams,0.8,0.1,1000,107,L1,0.06742661172468174,Split
SVM,TfIdf,Word,Unigrams,0.8,0.1,1000,107,L1,0.23627601205956417,Split
RandomForest,TfIdf,Word,Unigrams,0.8,0.1,1000,107,L1,0.19409235974838537,Split
kNN,TfIdf,Word,Unigrams,0.8,0.1,1000,107,L2,0.21998811440403085,Split
Logit,TfIdf,Word,Unigrams,0.8,0.1,1000,107,L2,0.21892183533914533,Split
SVM,TfIdf,Word,Unigrams,0.8,0.1,1000,107,L2,0.23817972092604156,Split
RandomForest,TfIdf,Word,Unigrams,0.8,0.1,1000,107,L2,0.19595067640026073,Split
kNN,TfIdf,Word,Unigrams,0.8,0.2,None,43,StandardScaler,0.14108071177859707,Split
Logit,TfIdf,Word,Unigrams,0.8,0.2,None,43,StandardScaler,0.2356441184621282,Split
SVM,TfIdf,Word,Unigrams,0.8,0.2,None,43,StandardScaler,0.13902454959420085,Split
RandomForest,TfIdf,Word,Unigrams,0.8,0.2,None,43,StandardScaler,0.1443597483824273,Split
kNN,TfIdf,Word,Unigrams,0.8,0.2,None,43,L1,0.1592602710041557,Split
Logit,TfIdf,Word,Unigrams,0.8,0.2,None,43,L1,0.06859952100608813,Split
SVM,TfIdf,Word,Unigrams,0.8,0.2,None,43,L1,0.16419740672775113,Split
RandomForest,TfIdf,Word,Unigrams,0.8,0.2,None,43,L1,0.13574229845991262,Split
kNN,TfIdf,Word,Unigrams,0.8,0.2,None,43,L2,0.17767162754122334,Split
Logit,TfIdf,Word,Unigrams,0.8,0.2,None,43,L2,0.15893123108055082,Split
SVM,TfIdf,Word,Unigrams,0.8,0.2,None,43,L2,0.16335976852797232,Split
RandomForest,TfIdf,Word,Unigrams,0.8,0.2,None,43,L2,0.13927391978427794,Split
kNN,TfIdf,Word,Unigrams,0.8,0.2,1000,43,StandardScaler,0.14108071177859707,Split
Logit,TfIdf,Word,Unigrams,0.8,0.2,1000,43,StandardScaler,0.2356441184621282,Split
SVM,TfIdf,Word,Unigrams,0.8,0.2,1000,43,StandardScaler,0.13902454959420085,Split
RandomForest,TfIdf,Word,Unigrams,0.8,0.2,1000,43,StandardScaler,0.1434538581080674,Split
kNN,TfIdf,Word,Unigrams,0.8,0.2,1000,43,L1,0.1592602710041557,Split
Logit,TfIdf,Word,Unigrams,0.8,0.2,1000,43,L1,0.06859952100608813,Split
SVM,TfIdf,Word,Unigrams,0.8,0.2,1000,43,L1,0.16419740672775113,Split
RandomForest,TfIdf,Word,Unigrams,0.8,0.2,1000,43,L1,0.13812088491083988,Split
kNN,TfIdf,Word,Unigrams,0.8,0.2,1000,43,L2,0.17767162754122334,Split
Logit,TfIdf,Word,Unigrams,0.8,0.2,1000,43,L2,0.15893123108055082,Split
SVM,TfIdf,Word,Unigrams,0.8,0.2,1000,43,L2,0.16335976852797232,Split
RandomForest,TfIdf,Word,Unigrams,0.8,0.2,1000,43,L2,0.13435144089610981,Split
kNN,TfIdf,Word,Unigrams,0.9,0.0,None,10509,StandardScaler,0.021728982927118567,Split
RandomForest,TfIdf,Word,Unigrams,0.9,0.0,None,10509,StandardScaler,0.2010948374454626,Split
Logit,TfIdf,Word,Unigrams,0.9,0.0,None,10509,StandardScaler,0.27733567903342005,Split
SVM,TfIdf,Word,Unigrams,0.9,0.0,None,10509,StandardScaler,0.07382229745787255,Split
kNN,TfIdf,Word,Unigrams,0.9,0.0,None,10509,L1,0.1326360808754197,Split
RandomForest,TfIdf,Word,Unigrams,0.9,0.0,None,10509,L1,0.20519865449114497,Split
Logit,TfIdf,Word,Unigrams,0.9,0.0,None,10509,L1,0.02598068459009439,Split
SVM,TfIdf,Word,Unigrams,0.9,0.0,None,10509,L1,0.1538595154727271,Split
kNN,TfIdf,Word,Unigrams,0.9,0.0,None,10509,L2,0.3185808590148127,Split
RandomForest,TfIdf,Word,Unigrams,0.9,0.0,None,10509,L2,0.20597152571860763,Split
